-0.82313 0.0484 0
-0.7369 0.1733 0
-0.67421 -0.0444 0
-0.95682 0.12411 0
-0.69533 0.13012 0
-0.65709 0.00234 0
-0.77275 0.3166 0
-0.6763 -0.11121 0
-0.65389 0.15376 0
-0.91789 0.02752 0
-0.8091 0.02384 0
-0.97328 0.21385 0
-0.43101 0.14592 0
-0.72842 0.18627 0
-0.8377 0.13037 0
-0.78284 -0.11979 0
-0.66492 0.02779 0
-0.80239 -0.17037 0
-0.55661 0.07506 0
-0.68394 0.12565 0
-0.48162 0.06168 0
-0.8751 0.09773 0
-0.76045 0.12491 0
-0.97259 0.15928 0
-0.68058 -0.00967 0
-0.63184 0.04853 0
-0.89505 0.02883 0
-0.8011 0.08577 0
-0.69533 0.02989 0
-0.8021 0.13317 0
-0.81401 0.16619 0
-0.99545 0.13895 0
-0.725 0.10478 0
-0.74691 0.23865 0
-0.69454 0.1475 0
-0.9992 -0.1543 0
-0.83412 0.05878 0
-0.65136 -0.04971 0
-0.82061 0.02936 0
-0.63153 -0.01937 0
-0.62241 -0.09634 0
-0.7596 0.0153 0
-0.62763 0.14782 0
-0.91529 -0.04651 0
-0.9208 0.11151 0
-0.88983 -0.04682 0
-0.62627 0.17131 0
-0.93496 0.00291 0
-0.63724 0.00766 0
-0.87912 0.19156 0
-0.56475 -0.14276 0
-0.89988 0.11746 0
-0.61178 -0.06574 0
-0.65738 0.03357 0
-0.46222 0.21467 0
-0.67171 0.20953 0
-0.72888 0.26092 0
-0.77323 0.05611 0
-0.59188 0.05036 0
-0.68312 0.13779 0
-0.70055 -0.01324 0
-0.842 0.01801 0
-0.78846 0.08464 0
-0.65381 0.122 0
-0.69566 -0.33908 0
-0.69174 -0.08086 0
-0.56939 -0.05193 0
-0.71381 0.16169 0
-0.80753 -0.03735 0
-0.78936 0.29944 0
-0.95819 0.12335 0
-0.66423 -0.04856 0
-0.584 -0.11351 0
-0.54425 0.10225 0
-0.74123 0.00414 0
-0.99282 0.16039 0
-0.86421 0.10905 0
-0.86962 -0.12128 0
-0.76134 0.04324 0
-0.64886 -0.05437 0
-0.60483 0.10482 0
-0.64446 -0.06393 0
-0.84495 0.22314 0
-0.58082 0.24164 0
-0.80044 0.03894 0
-0.70775 0.1016 0
-0.89849 0.00283 0
-0.60485 0.11533 0
-0.71337 0.18349 0
-0.68104 0.0254 0
-0.60367 0.04724 0
-0.86624 0.17433 0
-0.55114 0.20066 0
-0.65818 0.04026 0
-0.62956 -0.07897 0
-0.71358 -0.01366 0
-0.75503 0.24922 0
-0.71095 0.08587 0
-0.61761 0.23198 0
-0.80811 0.20641 0
-0.73169 0.05517 0
-0.74389 -0.00963 0
-0.7256 0.16407 0
-0.61763 -0.04094 0
-0.67428 0.14173 0
-0.95175 -0.01241 0
-0.58533 0.08192 0
-0.60199 -0.11466 0
-0.73483 -0.04988 0
-0.81832 0.19443 0
-0.66379 -0.11123 0
-0.64831 0.1367 0
-0.46535 0.06683 0
-0.82116 0.00305 0
-0.66672 -0.04673 0
-0.68197 0.19561 0
-0.74031 0.17967 0
-0.77858 0.27791 0
-0.77336 0.13006 0
-0.88359 0.1918 0
-0.84942 0.00284 0
-0.90977 0.13737 0
-0.96289 0.0849 0
-0.75054 0.08818 0
-0.52251 0.15082 0
-0.66239 -0.08861 0
-0.64927 0.08829 0
-0.72711 -0.01536 0
-0.79533 -0.08205 0
-0.78549 0.16694 0
-0.60798 0.19492 0
-0.50197 0.13694 0
-0.72606 -0.26616 0
-0.84119 0.08396 0
-0.77437 0.09442 0
-0.75451 0.12876 0
-0.61534 0.16065 0
-0.78984 0.11862 0
-0.6189 -0.33055 0
-0.75389 -0.1518 0
-0.86278 0.15931 0
-0.6624 0.17145 0
-0.85088 0.07028 0
-0.72728 0.12976 0
-0.67161 0.13287 0
-0.73871 0.17673 0
-0.70438 0.15934 0
-0.56265 0.07396 0
-0.65101 0.15537 0
-0.86165 -0.00119 0
-0.62259 0.12501 0
-0.35711 0.01281 0
-0.6668 -0.0098 0
-0.68472 0.37448 2
-0.68339 0.18846 0
-0.98798 -0.10694 0
-0.49411 0.03389 0
-0.70156 0.05059 0
-0.66132 0.16657 0
-0.46804 0.38901 0
-0.80408 -0.02406 0
-0.84242 0.17098 0
-0.69834 0.19634 0
-0.72182 0.06078 0
-0.44072 0.20189 0
-0.92959 0.11115 0
-0.56937 -0.21219 0
-0.82966 0.19505 0
-0.70948 0.21904 0
-0.93749 0.20973 0
-0.85932 -0.21899 0
-0.63501 0.10041 0
-0.59908 0.03567 0
-0.52167 0.28664 0
-0.78954 0.02504 0
-0.87296 0.06571 0
-0.87017 0.31881 2
-0.55895 -0.13767 0
-0.68205 -0.02482 0
-0.82439 -0.03918 0
-0.89026 0.20478 0
-0.79796 0.40146 2
-0.59262 0.05931 0
-0.59048 0.2941 0
-0.85185 -0.00562 0
-0.87097 0.06511 0
-0.72529 0.28912 0
-0.76123 0.10926 0
-0.89092 0.12456 0
-0.77449 0.11337 0
-0.84456 -0.10373 0
-0.52657 0.09453 0
-0.75182 -0.10287 0
-0.66185 0.15616 0
-0.61182 -0.00393 0
-0.69101 -0.02028 0
-0.74568 -0.02323 0
-0.67436 0.10518 0
-0.66735 -0.0965 0
-0.67427 -0.02235 0
-0.78119 0.1996 0
-0.78715 0.10384 0
-0.55482 0.05907 0
-0.76061 0.32102 0
-0.89731 0.16509 0
-0.93918 -0.0946 0
-0.83088 0.14055 0
-0.56575 0.06248 0
-0.69079 0.22132 0
-0.9598 -0.02061 0
-0.6392 0.01936 0
-0.78617 0.14126 0
-0.65603 0.07515 0
-0.8948 0.07055 0
-0.60121 -0.01545 0
-0.66426 0.05822 0
-0.77897 0.09359 0
-0.99503 -0.12197 0
-0.71504 0.13246 0
-0.68417 0.02143 0
-0.63643 -0.04494 0
-0.60085 0.0528 0
-0.63295 0.08319 0
-0.62328 0.05835 0
-0.52421 -0.30104 0
-0.60034 0.2065 0
-0.6132 -0.23372 0
-0.69088 0.05568 0
-0.5416 0.1614 0
-0.60988 -0.02501 0
-0.8674 0.05011 0
-0.83835 0.10455 0
-0.62068 0.10641 0
-0.74123 0.07422 0
-0.69069 -0.05248 0
-0.87426 0.02157 0
-0.94955 -0.0381 0
-0.50678 0.2524 0
-0.5357 -0.03835 0
-0.69095 0.00359 0
-0.56333 -0.00394 0
-0.73261 -0.02584 0
-0.58889 -0.08368 0
-0.46164 -0.05917 0
-0.27194 0.04633 0
-0.69281 0.26883 0
-0.85904 0.13365 0
-0.77238 0.05611 0
-0.91358 0.04852 0
-0.82646 0.04786 0
-0.84709 0.14495 0
-0.64236 0.21435 0
-0.46206 0.15445 0
-0.70161 0.0068 0
-0.72914 0.16715 0
-0.73795 -0.09196 0
-0.84161 -0.05411 0
-0.87184 0.12051 0
-0.79869 0.15545 0
-0.5693 0.21364 0
-0.73284 0.18441 0
-0.59065 0.39314 2
-0.53029 0.15222 0
-0.54794 -0.21721 0
-0.84425 0.28368 0
-0.76087 -0.09894 0
-0.65443 0.3032 0
-0.70946 -0.0038 0
-0.50579 -0.02127 0
-0.47066 -0.22653 0
-0.89118 0.23028 0
-0.65395 0.02004 0
-0.63584 0.04992 0
-0.63759 -0.0223 0
-0.67167 -0.31174 0
-0.7107 0.1695 0
-0.46317 -0.02971 0
-0.85442 0.11633 0
-0.71574 -0.03804 0
-0.77804 -0.20533 0
-0.90636 0.15795 0
-0.75957 -0.08268 0
-0.76514 0.10641 0
-0.79713 -0.17723 0
-0.99487 -0.04937 0
-0.70732 0.177 0
-0.82037 0.11961 0
-0.70852 -0.28605 0
-0.86985 0.03386 0
-0.89203 0.26903 0
-0.69472 0.12619 0
-0.7603 0.17949 0
-0.58723 0.11324 0
-0.81656 -0.06057 0
-0.96982 0.20823 0
-0.5965 -0.08397 0
-0.88358 -0.10505 0
-0.84424 -0.15975 0
-0.75592 0.23945 0
-0.82322 0.18564 0
-0.94271 -0.07754 0
-0.75432 0.19292 0
-0.95153 0.17046 0
-0.92983 0.13086 0
-0.65685 0.17516 0
-0.4324 0.17615 0
-0.75687 0.01598 0
-0.58249 0.25233 0
-0.72863 -0.1033 0
-0.69576 -0.03914 0
-0.51827 0.26638 0
-0.63789 0.18001 0
-0.92349 -0.19623 0
-0.71672 -0.06408 0
-0.8812 0.10677 0
-0.60414 0.18396 0
-0.53254 0.20549 0
-0.67532 0.07468 0
-0.59874 0.32231 0
-0.82914 0.0352 0
-0.5796 0.24332 0
-0.78851 -0.03071 0
-0.84005 0.40389 2
-0.67618 0.06114 0
-0.64302 -0.26835 0
-0.54691 0.04522 0
-0.62871 0.4297 2
-0.74592 0.29975 0
-0.48846 -0.06232 0
-0.71751 0.24876 0
-0.92208 0.19425 0
-0.70239 0.00097 0
-0.68477 0.19 0
-0.70242 0.169 0
-0.71862 0.07173 0
-0.97848 0.31471 2
-0.55284 0.13009 0
-0.61553 0.21963 0
-0.87124 0.02176 0
-0.48152 0.14398 0
-0.75045 0.00578 0
-0.95601 0.02719 0
-0.68715 0.01032 0
-0.63164 -0.09506 0
-0.66544 0.28462 0
-0.9412 0.25471 0
-0.76595 0.06975 0
-0.84896 0.33653 2
-0.4439 0.14979 0
-0.43692 0.16638 0
-0.84457 -0.03635 0
-0.74333 0.21446 0
-0.76278 0.04643 0
-0.79887 0.06366 0
-0.78062 0.00221 0
-0.48067 0.11483 0
-0.96658 0.19763 0
-0.69939 0.19486 0
-0.87977 -0.03961 0
-0.47762 0.06343 0
-0.47202 -0.11819 0
-0.49125 0.08443 0
-0.63552 -0.04149 0
-0.76063 -0.04905 0
-0.68257 -0.09568 0
-0.67228 0.15203 0
-0.76746 0.13349 0
-0.60121 0.16797 0
-0.55284 0.24644 0
-0.72337 -0.00583 0
-0.475 0.09443 0
-0.97879 -0.00223 0
-0.68114 -0.08443 0
-0.78301 -0.3022 0
-0.91033 -0.02965 0
-0.691 0.24677 0
-0.86544 0.02682 0
-0.46051 0.06767 0
-0.63792 0.05623 0
-0.56936 -0.1002 0
-0.75718 0.04105 0
-0.5547 0.2138 0
-0.62486 0.02996 0
-0.71916 -0.06838 0
-0.87787 0.39391 2
-0.79452 -0.17121 0
-0.70938 0.15316 0
-0.4811 0.06632 0
-0.88823 -0.00152 0
-0.57462 0.13803 0
-0.61296 0.09722 0
-0.8969 0.06709 0
-0.62341 0.01802 0
-0.76908 0.00832 0
-0.56599 -0.02969 0
-0.80009 -0.03489 0
-0.68726 0.16667 0
-0.67219 0.34932 0
-0.7596 0.03056 0
-0.63473 0.14545 0
-0.81352 0.2237 0
-0.8669 0.19197 0
-0.66521 0.03571 0
-0.59452 0.04156 0
-0.68778 0.22816 0
-0.81846 0.06416 0
-0.68552 0.14492 0
-0.82472 -0.18158 0
-0.629 0.1357 0
-0.86729 0.0439 0
-0.81132 -0.11118 0
-0.76688 -0.03351 0
-0.72869 0.06506 0
-0.6778 0.18173 0
-0.63296 -0.04337 0
-0.80336 0.2442 0
-0.91505 0.28751 2
-0.79777 -0.19242 0
-0.6768 0.08955 0
-0.54196 0.1507 0
-0.63848 0.08039 0
-0.72781 -0.15099 0
-0.72165 -0.04159 0
-0.57392 0.13524 0
-0.83566 0.13142 0
-0.72969 0.03257 0
-0.74508 0.13795 0
-0.70587 0.14676 0
-0.60628 0.17512 0
-0.73513 0.34456 2
-0.54846 -0.20997 0
-0.93662 -0.00091 0
-0.74961 0.33818 2
-0.83421 0.12071 0
-0.50987 -0.15507 0
-0.70279 0.35749 2
-0.64664 0.10431 0
-0.76595 0.11727 0
-0.46279 -0.04248 0
-0.75056 -0.09609 0
-0.95397 0.05931 0
-0.76148 -0.00136 0
-0.73006 -0.13751 0
-0.81097 0.23015 0
-0.72468 0.12771 0
-0.89606 0.07701 0
-0.77187 0.0535 0
-0.6298 0.4279 2
-0.62482 0.26617 0
-0.68238 0.22408 0
-0.77586 0.08658 0
-0.76545 0.17713 0
-0.6345 -0.02948 0
-0.74456 0.03683 0
-0.69811 0.26214 0
-0.93481 0.02647 0
-0.92589 0.40165 2
-0.69448 -0.02947 0
-0.71182 -0.04373 0
-0.8262 0.27955 0
-0.85123 -0.14559 0
-0.5605 0.19846 0
-0.96043 0.2507 0
-0.66031 0.26719 0
-0.96404 0.01233 0
-0.83734 0.03376 0
-0.60589 -0.01548 0
-0.81538 -0.05293 0
-0.80971 0.17437 0
-0.87642 -0.10608 0
-0.47719 -0.12836 0
-0.55334 -0.07756 0
-0.72577 0.18518 0
-0.69044 0.25613 0
-0.78769 0.32758 2
-0.53275 0.07359 0
-0.72153 0.14656 0
-0.64802 0.04829 0
-0.61412 -0.21825 0
-0.59254 -0.11986 0
-0.73524 0.02695 0
-0.79167 0.11204 0
-0.77909 0.24868 0
-0.75801 0.24939 0
-0.63724 0.02674 0
-0.87332 0.03856 0
-0.85409 0.18563 0
-0.83385 0.08395 0
-0.98145 0.20355 0
-0.81836 0.22141 0
-0.77038 0.14022 0
-0.76964 -0.09846 0
-0.78576 0.20629 0
-0.58065 -0.13184 0
-0.86308 0.12571 0
-0.76682 -0.11862 0
-0.56116 0.1577 0
-0.62436 0.01236 0
-0.72989 0.15829 0
-0.55137 0.0521 0
-0.85224 0.07128 0
-0.64138 0.41608 2
-0.7515 -0.08683 0
-0.63023 -0.02047 0
-0.7526 -0.17284 0
-0.82396 0.0141 0
-0.66925 0.08096 0
-0.722 -0.20944 0
-0.79584 0.23916 0
-0.78298 0.21126 0
-0.80317 0.14611 0
-0.63533 0.30829 0
-0.781 0.00336 0
-0.49448 0.01073 0
-0.6713 0.20203 0
-0.70402 0.26 0
-0.54066 0.13774 0
-0.65595 0.00695 0
-0.76583 0.11408 0
-0.84191 0.10222 0
-0.63251 0.10574 0
-0.62556 0.01028 0
-0.66711 -0.36183 0
-0.49518 0.23682 0
-0.60487 0.00909 0
-0.71042 0.14429 0
-0.91706 -0.08267 0
-0.81643 0.00859 0
-0.86735 0.38468 2
-0.51551 -0.00082 0
-0.90136 -0.08412 0
-0.97709 0.23935 0
-0.46725 0.01545 0
-0.99754 0.14833 0
-0.75257 0.26468 0
-0.82756 -0.1109 0
-0.607 -0.12975 0
-0.81663 0.198 0
-0.77875 -0.13477 0
-0.94624 -0.10446 0
-0.80378 0.44698 2
-0.89467 0.16352 0
-0.92749 0.24593 0
-0.82956 0.17999 0
-0.74308 -0.19485 0
-0.66506 0.09378 0
-0.76167 -0.09495 0
-0.81958 0.17088 0
-0.53239 0.1239 0
-0.54094 -0.07052 0
-0.56822 0.18033 0
-0.71722 0.03914 0
-0.7057 0.19704 0
-0.53956 -0.05639 0
-0.67765 0.00239 0
-0.63853 -0.03193 0
-0.83802 0.29779 0
-0.88294 0.0058 0
-0.66317 0.18944 0
-0.69037 0.27582 0
-0.66804 -0.33036 0
-0.76612 0.17328 0
-0.82465 0.11943 0
-0.62435 0.07271 0
-0.675 0.05539 0
-0.39997 0.25764 0
-0.74422 0.01394 0
-0.89382 -0.14732 0
-0.79738 -0.00599 0
-0.79354 0.14451 0
-0.67099 0.1719 0
-0.66078 -0.05138 0
-0.70983 0.25366 0
-0.67577 0.04138 0
-0.69561 -0.06652 0
-0.82316 0.00833 0
-0.70891 -0.05853 0
-0.80797 0.04742 0
-0.76745 0.02814 0
-0.88293 0.19069 0
-0.781 -0.0848 0
-0.75772 0.16675 0
-0.82801 0.14196 0
-0.80982 -0.17256 0
-0.64864 0.12089 0
-0.64323 0.02427 0
-0.72017 -0.08121 0
-0.68291 0.13368 0
-0.64232 -0.0822 0
-0.85983 0.08663 0
-0.85463 0.49504 2
-0.92827 0.47199 2
-0.98439 0.71351 2
-0.98415 0.34812 2
-0.81263 0.60481 2
-0.84069 0.47807 2
-0.90829 0.5022 2
-0.90484 0.26747 0
-0.95419 0.63677 2
-0.89379 0.59715 2
-0.96177 0.8555 2
-0.89086 0.62989 2
-0.84068 0.39189 2
-0.88644 0.44679 2
-0.79614 0.65051 2
-0.75246 0.65045 2
-0.97047 0.65247 2
-0.85682 0.67135 2
-0.90375 0.82923 2
-0.91367 0.68321 2
-0.9905 0.38754 2
-0.56113 0.65817 2
-0.78647 0.49505 2
-0.85495 0.48559 2
-0.98541 0.52679 2
-0.90443 0.70717 2
-0.94436 0.39862 2
-0.8971 0.69026 2
-0.90147 0.46833 2
-0.89653 0.73033 2
-0.89871 0.60006 2
-0.85935 0.69358 2
-0.78124 0.60279 2
-0.92147 0.45459 2
-0.97927 0.73253 2
-0.90894 0.66124 2
-0.89662 0.70023 2
-0.77633 0.69469 2
-0.77718 0.65359 2
-0.89143 0.56336 2
-0.92442 0.5125 2
-0.95631 0.5971 2
-0.97895 0.6216 2
-0.90126 0.59006 2
-0.8395 0.56204 2
-0.71981 0.59049 2
-0.96515 0.51885 2
-0.98526 0.66119 2
-0.83593 0.85446 2
-0.871 0.49309 2
-0.9733 0.70411 2
-0.88426 0.50703 2
-0.88358 0.61485 2
-0.87388 0.53331 2
-0.89877 0.60287 2
-0.98171 0.68606 2
-0.96601 0.6301 2
-0.94376 0.51563 2
-0.83733 0.4926 2
-0.91712 0.46467 2
-0.95841 0.55667 2
-0.94712 0.60335 2
-0.94664 0.69025 2
-0.8834 0.49326 2
-0.77754 0.44612 2
-0.83188 0.58472 2
-0.93411 0.58906 2
-0.75524 0.52183 2
-0.96508 0.66458 2
-0.99658 0.31785 2
-0.63334 0.69073 2
-0.94952 0.70432 2
-0.97995 0.58176 2
-0.74856 0.5992 2
-0.71744 0.52369 2
-0.69776 0.7274 2
-0.75367 0.47497 2
-0.92165 0.50917 2
-0.99246 0.74499 2
-0.9652 0.80784 2
-0.8196 0.57893 2
-0.99626 0.7877 2
-0.84572 0.59091 2
-0.96145 0.38372 2
-0.74934 0.66331 2
-0.88073 0.5719 2
-0.93859 0.58758 2
-0.89806 0.59221 2
-0.87527 0.73474 2
-0.85624 0.57892 2
-0.89951 0.40596 2
-0.84609 0.55147 2
-0.98568 0.5805 2
-0.99695 0.48412 2
-0.78256 0.73676 2
-0.94501 0.59679 2
-0.87947 0.60566 2
-0.97884 0.77486 2
-0.92718 0.62982 2
-0.90935 0.60895 2
-0.82036 0.8087 2
-0.78356 0.63436 2
-0.91905 0.59418 2
-0.69625 0.59639 2
-0.71852 0.69848 2
-0.92491 0.43048 2
-0.81437 0.5642 2
-0.856 0.65996 2
-0.90109 0.5025 2
-0.79053 0.44324 2
-0.91038 0.64554 2
-0.91929 0.48102 2
-0.95894 0.59163 2
-0.99223 0.42683 2
-0.87931 0.56878 2
-0.97972 0.28262 2
-0.71667 0.5558 2
-0.89477 0.66104 2
-0.84765 0.51739 2
-0.94114 0.2864 2
-0.8158 0.54443 2
-0.89559 0.42634 2
-0.91844 0.57625 2
-0.71561 0.63843 2
-0.77327 0.71651 2
-0.91314 0.70734 2
-0.88666 0.29674 2
-0.78231 0.1542 0
-0.95778 0.64512 2
-0.86638 0.55091 2
-0.91873 0.66182 2
-0.9946 0.51753 2
-0.79996 0.58903 2
-0.88835 0.23265 0
-0.8482 0.67337 2
-0.86242 0.73302 2
-0.96193 0.42742 2
-0.59989 0.57995 2
-0.82025 0.52244 2
-0.89652 0.63159 2
-0.91848 0.70921 2
-0.84147 0.53608 2
-0.88582 0.5483 2
-0.98693 0.73524 2
-0.91025 0.51265 2
-0.90235 0.44724 2
-0.97222 0.69837 2
-0.94334 0.53025 2
-0.9948 0.40191 2
-0.97786 0.6306 2
-0.88004 0.66783 2
-0.92114 0.52382 2
-0.76027 0.60615 2
-0.94999 0.76077 2
-0.80405 0.38825 2
-0.90715 0.35619 2
-0.93496 0.39816 2
-0.99304 0.48699 2
-0.69473 0.53595 2
-0.85641 0.69796 2
-0.88698 0.49839 2
-0.91262 0.6333 2
-0.95657 0.57833 2
-0.92485 0.47225 2
-0.92361 0.40509 2
-0.98345 0.46903 2
-0.93195 0.77948 2
-0.94641 0.6761 2
-0.98977 0.73626 2
-0.96128 0.68213 2
-0.86796 0.65314 2
-0.79884 0.68732 2
-0.79752 0.51009 2
-0.95705 0.52632 2
-0.8501 0.64867 2
-0.8637 0.86893 2
-0.94343 0.71316 2
-0.83013 0.61627 2
-0.78157 0.55535 2
-0.97774 0.6596 2
-0.94085 0.52917 2
-0.99155 0.62892 2
-0.74051 0.42068 2
-0.70598 0.42233 2
-0.77081 0.689 2
-0.97608 0.46619 2
-0.86144 0.64174 2
-0.9609 0.34996 2
-0.85255 0.52802 2
-0.92458 0.63321 2
-0.77493 0.55104 2
-0.69068 0.81926 2
-0.73772 0.5506 2
-0.93141 0.57516 2
-0.82002 0.7406 2
-0.93113 0.54442 2
-0.79281 0.72264 2
-0.81841 0.53822 2
-0.95264 0.69521 2
-0.82124 0.76669 2
-0.82973 0.58513 2
-0.92087 0.5659 2
-0.79848 0.65 2
-0.90606 0.48661 2
-0.89593 0.43374 2
-0.95524 0.6409 2
-0.86232 0.42345 2
-0.9022 0.53339 2
-0.95992 0.65573 2
-0.9156 0.77669 2
-0.82831 0.57815 2
-0.84503 0.631 2
-0.84186 0.5522 2
-0.97986 0.41819 2
-0.86906 0.84156 2
-0.94925 0.72734 2
-0.8928 0.51058 2
-0.70668 0.72931 2
-0.73096 0.58607 2
-0.97256 0.72439 2
-0.88156 0.55144 2
-0.87499 0.74404 2
-0.85529 0.41227 2
-0.99316 0.60342 2
-0.89884 0.48291 2
-0.6941 0.31151 0
-0.97834 0.33133 2
-0.76708 0.63083 2
-0.87999 0.58905 2
-0.85052 0.44535 2
-0.95174 0.7106 2
-0.68726 0.39683 2
-0.8418 0.56894 2
-0.97633 0.62441 2
-0.9085 0.46392 2
-0.95395 0.41554 2
-0.91824 0.63988 2
-0.98087 0.85815 2
-0.97705 0.43535 2
-0.84267 0.52348 2
-0.96843 0.7126 2
-0.96512 0.64333 2
-0.98696 0.66444 2
-0.80951 0.46809 2
-0.84771 0.40084 2
-0.86231 0.6865 2
-0.84596 0.58785 2
-0.85315 0.62027 2
-0.8371 0.34714 2
-0.8997 0.51586 2
-0.89749 0.65619 2
-0.84504 0.75193 2
-0.9487 0.51574 2
-0.93112 0.59785 2
-0.89945 0.50273 2
-0.72591 0.47155 2
-0.96101 0.57288 2
-0.8251 0.69918 2
-0.90644 0.4752 2
-0.88546 0.73215 2
-0.95985 0.64024 2
-0.84703 0.42011 2
-0.81332 0.64856 2
-0.90749 0.87607 2
-0.84033 0.39607 2
-0.99918 0.72206 2
-0.90491 0.72811 2
-0.90162 0.54668 2
-0.97725 0.55855 2
-0.99467 0.62706 2
-0.99739 0.5313 2
-0.83003 0.67778 2
-0.82475 0.5374 2
-0.99738 0.50753 2
-0.94231 0.70274 2
-0.93225 0.50351 2
-0.89995 0.43452 2
-0.75919 0.6602 2
-0.99459 0.50315 2
-0.56302 0.61585 2
-0.9941 0.69733 2
-0.96704 0.47927 2
-0.77603 0.66065 2
-0.89195 0.61925 2
-0.86738 0.56949 2
-0.76483 0.75357 2
-0.84996 0.46989 2
-0.78094 0.59131 2
-0.87825 0.54114 2
-0.96503 0.48311 2
-0.86932 0.40731 2
-0.94973 0.54134 2
-0.93538 0.63853 2
-0.98505 0.61048 2
-0.98219 0.60711 2
-0.9951 0.5369 2
-0.82482 0.72476 2
-0.9005 0.33799 2
-0.80877 0.39053 2
-0.97468 0.65774 2
-0.73696 0.63406 2
-0.85953 0.86187 2
-0.76169 0.54647 2
-0.97928 0.59542 2
-0.97999 0.63832 2
-0.97702 0.51 2
-0.93056 0.50428 2
-0.98488 0.54788 2
-0.91085 0.49569 2
-0.94404 0.69308 2
-0.88851 0.45011 2
-0.991 0.70515 2
